Price,Close,High,Low,Open,Volume
Ticker,BYD,BYD,BYD,BYD,BYD
Date,,,,,
2017-02-22,18.810869216918945,18.97999819405411,18.679323461284877,18.942413180400923,1123700
2017-02-23,18.669925689697266,18.99878554009274,18.491400490802743,18.94240982176091,2031900
2017-02-24,18.557174682617188,18.70751114426876,18.444421440302513,18.453817693174734,1403400
2017-02-27,18.51018714904785,18.56656284957705,18.28468076262865,18.406830204618316,1651100
2017-02-28,18.48200798034668,18.829662196763696,18.45381921939866,18.472611726697338,1445300
2017-03-01,18.886030197143555,18.91421715440354,18.698108785370422,18.773276991649396,1351000
2017-03-02,18.50079917907715,18.754490841057066,18.47261042012293,18.69811511530064,1208900
2017-03-03,18.378650665283203,18.528987136774724,18.21891794030445,18.453818901028963,1043200
2017-03-06,18.73570442199707,18.763891395260536,18.284693136104995,18.359863177214024,1507600
2017-03-07,18.575963973999023,18.77327987371641,18.453814499948724,18.716904158390253,1747600
2017-03-08,18.688718795776367,18.754490774283358,18.55717483876239,18.60415431136681,1072800
2017-03-09,18.820261001586914,18.88603296771079,18.651132064610287,18.67931902600528,1704000
2017-03-10,19.111539840698242,19.17731181446588,18.87663891029846,18.88603516257268,1586000
2017-03-13,19.07395362854004,19.19610310824858,18.98938915555775,19.102142383584724,851600
2017-03-14,19.092744827270508,19.15851679239539,18.848447676698342,18.989387857987612,897900
2017-03-15,19.111539840698242,19.24308378823352,18.961203388614532,19.19610431901431,1259000
2017-03-16,18.989391326904297,19.214897808743842,18.970600613544306,19.149124039451994,719200
2017-03-17,19.16791343688965,19.30885362107196,19.04576575517209,19.04576575517209,1905100
2017-03-20,19.102148056030273,19.214901317539702,18.94241531431409,19.14912753623703,733600
2017-03-21,18.820261001586914,19.186705836935168,18.810864750404694,19.177309585752948,1145200
2017-03-22,18.632341384887695,18.754489077901884,18.47260868346801,18.74509461795235,1218700
2017-03-23,19.35584259033203,19.3840295631097,18.848455574505348,19.149128565149727,1984800
2017-03-24,19.365230560302734,19.524963242263347,19.261873591930684,19.421606273891296,1222200
2017-03-27,20.060537338256836,20.07932984048548,19.04576551588142,19.064558018110066,1859400
2017-03-28,20.210878372192383,20.26725409955894,19.966581164067893,20.079334410953066,2160000
2017-03-29,20.10752296447754,20.530345433455643,20.098126710483335,20.210879966261565,1789300
2017-03-30,20.398794174194336,20.398794174194336,20.06053808229123,20.145102553304937,1554800
2017-03-31,20.680673599243164,20.708862349893643,20.2578513002434,20.37060451069383,1692600
2017-04-03,20.614906311035156,20.765242764266343,20.26725214284311,20.699470789996685,1611900
2017-04-04,20.520946502685547,20.74645119267471,20.464570778226246,20.58671847991339,1084400
2017-04-05,20.032350540161133,20.68067759311584,20.032350540161133,20.54913364897934,1601100
2017-04-06,20.511552810668945,20.511552810668945,20.013562104676556,20.069939628326242,1034200
2017-04-07,20.53034210205078,20.549134606989774,20.33302438449516,20.473966379385708,1155100
2017-04-10,20.586715698242188,20.65248766658294,20.426983007063903,20.57731944674326,606700
2017-04-11,20.88739013671875,20.934371397720245,20.539737766066974,20.577320982716312,1082100
2017-04-12,20.3800048828125,21.009539437452776,20.31423291014367,20.92497496054947,1469600
2017-04-13,20.088726043701172,20.41758769265009,20.069935331992628,20.380004477081197,866800
2017-04-17,20.6994686126709,20.718259323234335,20.126309824921222,20.13570607627879,2146700
2017-04-18,21.009540557861328,21.009540557861328,20.520946174619915,20.567925645559615,1395100
2017-04-19,21.0753173828125,21.094109892372728,20.915584635855268,21.02833610891193,1198200
2017-04-20,21.065914154052734,21.291418817663928,20.98134968117957,21.141082375256467,1134300
2017-04-21,20.83101463317871,21.0941043210786,20.83101463317871,21.05651931188495,733000
2017-04-24,21.169275283813477,21.235047266252657,21.037729526783,21.225651012739615,894000
2017-04-25,21.347795486450195,21.37598424271415,21.19745903734611,21.29141976607412,938400
2017-04-26,21.46055030822754,21.648471779596694,21.347797066975655,21.422965297092922,2404800
2017-04-27,21.648466110229492,21.657860568400928,21.300812016886876,21.488733439042587,1903000
2017-04-28,21.310211181640625,21.751824254305557,21.291418678424648,21.65786353037743,1644100
2017-05-01,21.46055030822754,21.573301757327457,21.263232584074732,21.49813352721019,1281700
2017-05-02,21.103496551513672,21.554507653425997,21.07530958974844,21.41356746814476,1433300
2017-05-03,22.860559463500977,23.16123238067199,21.667262255345562,21.798808000721845,6784400
2017-05-04,22.82297706604004,22.90753975890377,22.475322872958422,22.775995800946838,1702100
2017-05-05,22.91693878173828,22.926335035892585,22.72901907510894,22.869959303119003,1022000
2017-05-08,22.97331428527832,23.114254500887277,22.83237227751729,22.92633301864062,1195800
2017-05-09,23.114253997802734,23.29277922283623,22.96391753213833,23.05787827121659,1094200
2017-05-10,23.34915542602539,23.358551679340216,23.020293728614764,23.04848248855924,1387800
2017-05-11,23.161231994628906,23.292777737812628,22.907538552937353,23.264588980240706,756700
2017-05-12,23.302175521850586,23.377343760611954,22.898147358603335,23.217611029225022,1564600
2017-05-15,23.443117141723633,23.471304110687978,23.18002741442615,23.22700689080149,1349600
